Sec	Nsec	OrientX	OrientY	OrientZ	OrientW	AngVelX	AngVelY	AngVelZ	AccX	AccY	AccZ
 1620118006	   92300971	-0.00153	-0.04739	0.66096	0.74892	-0.00426	0.00426	-0.00639	0.63506	-0.62848	9.84077
 1620118006	  877300971	-0.00392	-0.04644	0.65935	0.75038	0.00000	0.00000	-0.00532	0.64584	-0.65661	9.87129
 1620118007	   40300971	-0.00154	-0.04728	0.65900	0.75065	0.00532	0.00000	-0.00426	0.64763	-0.62848	9.85753
 1620118007	   73300971	-0.00197	-0.04459	0.65905	0.75077	0.00426	0.00000	-0.00426	0.63566	-0.60873	9.89763
 1620118007	  191300971	-0.00278	-0.04785	0.65880	0.75079	0.00000	0.00000	-0.00426	0.64284	-0.64883	9.87788
 1620118007	  288300971	-0.00231	-0.04670	0.65882	0.75084	0.00426	0.00000	0.00000	0.64464	-0.62189	9.87728
 1620118007	  379300971	-0.00243	-0.04510	0.65888	0.75089	0.00000	0.00000	0.00000	0.64284	-0.62728	9.89883
 1620118007	  530300971	-0.00240	-0.03607	0.65915	0.75114	0.00000	0.00000	0.00000	0.61351	-0.64763	9.86112
 1620118007	  588300971	-0.00263	-0.04200	0.65899	0.75097	0.00000	0.00000	0.00000	0.64404	-0.63027	9.88686
 1620118007	  685300971	-0.00467	-0.04769	0.65887	0.75072	0.00000	0.00000	0.00000	0.64464	-0.63925	9.86591
 1620118007	  780300971	-0.00282	-0.04609	0.65887	0.75083	0.00000	0.00000	0.00000	0.62489	-0.64643	9.86650
 1620118007	  875300971	-0.00211	-0.04486	0.65889	0.75089	0.00000	0.00000	0.00000	0.63865	-0.60873	9.87967
 1620118007	  966135984	0.00035	-0.04421	0.65883	0.75099	0.00000	0.00000	0.00000	0.63865	-0.61052	9.85513
 1620118008	   60135984	-0.00507	-0.04473	0.65898	0.75081	0.00000	0.00000	0.00000	0.61890	-0.64823	9.88147
 1620118008	  166135984	-0.00253	-0.04487	0.65890	0.75089	0.00000	0.00000	0.00000	0.62728	-0.60753	9.87608
 1620118008	  272135984	-0.00220	-0.04719	0.65881	0.75082	0.00000	0.00000	0.00000	0.65062	-0.64045	9.86890
 1620118008	  357135984	-0.00375	-0.04402	0.65895	0.75088	-0.00851	0.00000	0.00000	0.62968	-0.63267	9.87189
 1620118008	  499135984	-0.00209	-0.04720	0.65879	0.75084	-0.00639	0.00000	0.00000	0.62608	-0.64703	9.84615
 1620118008	  553135984	-0.00524	-0.04422	0.65898	0.75084	0.00000	0.00000	0.00000	0.62249	-0.64105	9.88686
 1620118008	  673135984	-0.00451	-0.04695	0.65887	0.75077	0.00000	0.00000	0.00000	0.64165	-0.63985	9.85154
 1620118008	  749135984	-0.00490	-0.04694	0.65889	0.75075	0.00000	0.00000	0.00426	0.63147	-0.63446	9.87429
 1620118008	  853135984	-0.00292	-0.04457	0.65896	0.75085	0.00000	0.00000	0.00000	0.62010	-0.62189	9.87788
 1620118008	  960135984	-0.00470	-0.04703	0.65906	0.75060	0.00000	0.00000	0.00426	0.63446	-0.65362	9.87908
 1620118009	   46135984	-0.00380	-0.04477	0.65923	0.75059	0.00000	0.00000	0.00426	0.64404	-0.64284	9.88207
 1620118009	  175135984	-0.00078	-0.04678	0.65922	0.75049	0.00000	0.00000	0.00532	0.66559	-0.62908	9.86471
 1620118009	  252135984	-0.00087	-0.04578	0.65940	0.75039	0.00000	0.00000	0.00532	0.65302	-0.63446	9.88626
 1620118009	  350135984	-0.00344	-0.04535	0.65964	0.75020	0.00000	0.00000	0.00426	0.62369	-0.64165	9.87189
 1620118009	  551135984	0.00410	-0.05341	0.65946	0.74983	0.00000	-0.00426	0.00426	0.63506	-0.65781	9.89404
 1620118009	  584135984	0.00199	-0.05107	0.65968	0.74980	0.00000	-0.00532	0.00426	0.64703	-0.64584	9.87848
 1620118009	  655135984	-0.00251	-0.04649	0.66011	0.74972	0.00000	-0.00532	0.00532	0.62549	-0.64763	9.89583
 1620118009	  722135984	-0.00226	-0.04562	0.66028	0.74963	0.00000	-0.00426	0.00426	0.64404	-0.63207	9.87668
 1620118009	  863135984	0.00205	-0.04525	0.66037	0.74957	0.00000	0.00000	0.00000	0.63805	-0.64165	9.89703
 1620118009	  955135984	-0.00297	-0.04492	0.66072	0.74928	-0.00426	0.00000	0.00532	0.62848	-0.63027	9.88745
 1620118010	   45135984	-0.00339	-0.04545	0.66088	0.74910	0.00000	0.00000	0.00532	0.61591	-0.63805	9.88027
 1620118010	  136135984	-0.00304	-0.04607	0.66101	0.74895	0.00000	0.00000	0.00532	0.63506	-0.64224	9.86531
 1620118010	  257135984	-0.00198	-0.04751	0.66119	0.74870	0.00000	0.00000	0.00532	0.63087	-0.64943	9.87429
 1620118011	  630264926	-0.00292	-0.04254	0.66159	0.74865	0.00000	0.00000	0.00000	0.64643	-0.63865	9.86890
 1620118011	  755264926	-0.02423	-0.16025	0.65386	0.73905	0.00000	0.00000	0.00000	0.63566	-0.65481	9.89105
 1620118011	  762264926	-0.02193	-0.14802	0.65510	0.74057	0.00000	0.00000	0.00000	0.63925	-0.65422	9.87908
 1620118011	  795264926	-0.02131	-0.14490	0.65541	0.74093	0.00532	0.00000	0.00000	0.62369	-0.65721	9.86172
 1620118011	  946264926	-0.01844	-0.13084	0.65672	0.74246	0.00426	0.00000	0.00000	0.63207	-0.62968	9.88626
 1620118012	   76264926	-0.01620	-0.11855	0.65772	0.74369	0.00000	0.00000	0.00000	0.63506	-0.64703	9.88626
 1620118012	  170264926	-0.01450	-0.10912	0.65842	0.74455	0.00000	0.00000	0.00000	0.62549	-0.63925	9.87429
 1620118012	  248264926	-0.01323	-0.10227	0.65885	0.74516	0.00000	0.00000	-0.00426	0.66080	-0.63027	9.86411
 1620118012	  353264926	-0.01146	-0.09208	0.65945	0.74599	0.00000	0.00000	0.00000	0.63985	-0.64823	9.88087
 1620118012	  431264926	-0.01013	-0.08454	0.65981	0.74658	0.00000	0.00000	-0.00426	0.63506	-0.64584	9.88626
 1620118012	  535264926	-0.00820	-0.07395	0.66015	0.74743	0.00000	0.00000	-0.00532	0.63207	-0.63865	9.87788
 1620118012	  619264926	-0.00673	-0.06631	0.66035	0.74799	0.00000	0.00000	-0.00532	0.62728	-0.63027	9.89105
 1620118012	  796264926	-0.00290	-0.04936	0.66049	0.74919	0.00000	0.00000	-0.00639	0.64524	-0.62249	9.87788
 1620118012	  853264926	-0.00254	-0.04536	0.66049	0.74946	-0.00532	0.00000	-0.00426	0.63925	-0.62429	9.88805
 1620118012	  950264926	-0.00390	-0.04606	0.66031	0.74956	-0.00532	0.00000	-0.00532	0.63805	-0.63327	9.88985
 1620118013	   60041986	-0.00372	-0.04585	0.66011	0.74975	0.00000	0.00000	-0.00532	0.62189	-0.65541	9.88925
 1620118013	  164041986	-0.00542	-0.04489	0.65997	0.74992	0.00000	0.00000	-0.00639	0.62309	-0.64883	9.85932
 1620118013	  254041986	-0.00316	-0.04388	0.65976	0.75019	0.00000	0.00000	-0.00532	0.60873	-0.63566	9.88087
 1620118013	  626041986	-0.00280	-0.04499	0.65891	0.75086	0.00000	0.00000	-0.00426	0.63327	-0.62968	9.87129
 1620118013	  887041986	-0.00527	-0.04534	0.65893	0.75082	0.00000	0.00000	-0.00532	0.62429	-0.64404	9.87908
 1620118013	  909041986	0.01474	-0.03626	0.65796	0.75203	0.00000	0.00000	-0.00532	0.63566	-0.65242	9.87070
 1620118013	  974041986	0.00887	-0.03913	0.65798	0.75196	0.00000	0.00000	-0.00532	0.63267	-0.64105	9.85513
 1620118014	   68041986	0.00064	-0.04346	0.65796	0.75179	0.00000	-0.00426	-0.00532	0.65182	-0.63327	9.89823
 1620118014	  155041986	-0.00254	-0.04543	0.65781	0.75180	0.00000	0.00000	-0.00639	0.64823	-0.63207	9.86591
 1620118014	  223041986	-0.00287	-0.04532	0.65769	0.75191	0.00000	0.00000	-0.00532	0.64224	-0.61411	9.85573
 1620118014	  370041986	-0.00346	-0.04550	0.65744	0.75212	0.00000	0.00000	-0.00426	0.63327	-0.64464	9.87429
 1620118014	  454041986	-0.00392	-0.04455	0.65733	0.75227	0.00000	0.00000	-0.00532	0.64404	-0.63446	9.87668
 1620118014	  557041986	-0.00349	-0.04551	0.65709	0.75242	0.00000	0.00000	-0.00532	0.61950	-0.64823	9.85513
 1620118014	  766041986	-0.00551	-0.04555	0.65700	0.75249	0.00000	0.00000	-0.00426	0.62189	-0.65122	9.85094
 1620118014	  772041986	0.00453	-0.04783	0.65641	0.75287	0.00000	0.00000	-0.00426	0.64045	-0.65122	9.86591
 1620118014	  871041986	-0.00484	-0.04541	0.65679	0.75269	0.00000	0.00000	0.00000	0.63087	-0.64584	9.87788
 1620118014	  963041986	-0.00302	-0.04545	0.65672	0.75275	0.00000	0.00000	0.00000	0.64643	-0.65003	9.84975
 1620118015	   89041986	-0.00649	-0.04577	0.65681	0.75264	-0.00426	0.00426	0.00000	0.62788	-0.63805	9.85872
 1620118015	  156041986	-0.00247	-0.04724	0.65662	0.75273	-0.00532	0.00000	0.00000	0.62788	-0.63506	9.87070
 1620118015	  267041986	-0.00307	-0.04541	0.65669	0.75278	-0.00426	0.00000	0.00000	0.63686	-0.63267	9.86830
 1620118015	  373041986	-0.00461	-0.04210	0.65683	0.75284	0.00000	0.00000	0.00000	0.61591	-0.63686	9.85932
 1620118015	  446904998	-0.00318	-0.04600	0.65667	0.75277	0.00000	0.00000	0.00000	0.64045	-0.65362	9.88566
 1620118015	  536904998	-0.00329	-0.04550	0.65669	0.75278	0.00000	0.00000	0.00000	0.63147	-0.63985	9.88566
 1620118015	  758904998	-0.00199	-0.04287	0.65673	0.75289	0.00000	0.00000	0.00000	0.63746	-0.62070	9.87608
 1620118015	  765904998	-0.00736	-0.05305	0.65655	0.75237	0.00000	0.00000	0.00000	0.63626	-0.64464	9.88506
 1620118015	  798904998	-0.00529	-0.04976	0.65661	0.75256	0.00000	0.00000	0.00000	0.65122	-0.64643	9.89524
 1620118015	  897904998	-0.00180	-0.04483	0.65666	0.75285	0.00000	0.00000	0.00000	0.65062	-0.64643	9.83418
 1620118016	   59904998	-0.00369	-0.04578	0.65670	0.75275	0.00000	0.00000	0.00000	0.63267	-0.64943	9.84795
 1620118016	  147904998	-0.00419	-0.04484	0.65674	0.75276	0.00000	0.00000	0.00000	0.60753	-0.63446	9.87249
 1620118016	  230904998	-0.00352	-0.04546	0.65671	0.75276	0.00532	0.00000	0.00000	0.63626	-0.63746	9.88626
 1620118016	  345904998	-0.00413	-0.04603	0.65672	0.75271	0.00426	0.00000	0.00000	0.63267	-0.63267	9.87668
 1620118016	  438904998	-0.00264	-0.04440	0.65673	0.75281	0.00000	0.00000	0.00000	0.63386	-0.62788	9.87010
 1620118016	  565904998	-0.00517	-0.04480	0.65680	0.75271	0.00000	0.00000	0.00000	0.63626	-0.63925	9.86650
 1620118016	  641904998	-0.00108	-0.04552	0.65667	0.75280	0.00000	0.00426	0.00000	0.66619	-0.62489	9.86471
 1620118016	  773904998	-0.01177	-0.04025	0.65735	0.75241	-0.00639	0.00000	0.00532	0.57760	-0.65362	9.88506
 1620118016	  844904998	-0.00718	-0.04507	0.65720	0.75233	0.00745	-0.00426	0.00426	0.65721	-0.68893	9.85932
 1620118016	  939904998	-0.00254	-0.04436	0.65728	0.75233	0.00639	0.00000	0.00532	0.61351	-0.62369	9.85154
 1620118017	   42904998	-0.00360	-0.04545	0.65743	0.75213	-0.01064	0.00000	0.00000	0.63027	-0.64284	9.85154
 1620118017	  140904998	-0.00466	-0.04811	0.65756	0.75185	0.01383	-0.00745	0.00639	0.63805	-0.67098	9.84496
 1620118017	  235904998	-0.00287	-0.04363	0.65785	0.75187	0.00000	-0.00745	0.00426	0.60992	-0.61591	9.89524
 1620118017	  359904998	-0.00222	-0.04814	0.65779	0.75165	0.00426	-0.00851	0.00000	0.65302	-0.68175	9.87848
 1620118017	  407904998	-0.00096	-0.04612	0.65782	0.75176	0.00000	0.00000	0.00000	0.66559	-0.60154	9.87728
 1620118017	  532904998	-0.00794	-0.04889	0.65788	0.75149	-0.02448	0.00426	0.00000	0.62908	-0.68654	9.89883
 1620118017	  640904998	-0.00393	-0.04502	0.65782	0.75181	-0.01277	0.00426	0.00000	0.61651	-0.64883	9.90661
 1620118017	  752904998	-0.00965	-0.04497	0.65795	0.75165	-0.01490	0.00426	0.00000	0.60633	-0.68594	9.89224
 1620118017	  858904998	-0.00418	-0.04824	0.65764	0.75177	-0.02767	0.00426	0.00000	0.66679	-0.69432	9.94671
 1620118017	  947705919	-0.00696	-0.04887	0.65748	0.75185	0.00532	0.00639	-0.00745	0.65242	-0.73741	9.85334
 1620118018	   30705919	-0.00275	-0.04242	0.65730	0.75243	-0.01064	0.00000	-0.01171	0.55306	-0.56623	9.97245
 1620118018	  135705919	-0.00932	-0.05041	0.65651	0.75257	-0.01171	-0.00851	-0.01916	0.63506	-0.80744	9.83777
 1620118018	  256705919	-0.00236	-0.04612	0.65514	0.75409	0.00745	0.00000	-0.03405	0.65003	-0.62668	9.90421
 1620118018	  326705919	-0.00684	-0.04771	0.65420	0.75478	0.00000	0.00000	-0.04257	0.62489	-0.72544	9.86650
 1620118018	  437705919	-0.00439	-0.04687	0.65212	0.75665	0.00000	0.00000	-0.05427	0.64344	-0.65841	9.82820
 1620118018	  553705919	-0.00806	-0.04768	0.64965	0.75869	0.01383	0.00426	-0.06704	0.63386	-0.75118	9.84496
 1620118018	  653705919	-0.00318	-0.04445	0.64699	0.76119	0.01703	0.00639	-0.07556	0.62489	-0.60932	9.85932
 1620118018	  776705919	-0.00529	-0.04570	0.64606	0.76189	0.01277	0.00532	-0.07662	0.61830	-0.69312	9.90781
 1620118018	  836705919	0.00040	-0.04414	0.64156	0.76579	0.01809	0.00851	-0.07875	0.63027	-0.57042	9.87309
 1620118018	  917705919	-0.00442	-0.04550	0.63913	0.76773	0.00745	0.00426	-0.07662	0.62908	-0.64404	9.84496
 1620118019	   54705919	-0.00160	-0.03943	0.63539	0.77118	-0.02448	0.01277	-0.07449	0.63686	-0.54708	9.93414
 1620118019	  150705919	-0.00996	-0.04755	0.63253	0.77300	-0.04257	0.01171	-0.07130	0.58059	-0.77931	9.85932
 1620118019	  231705919	-0.00842	-0.04555	0.63021	0.77504	0.03618	0.00000	-0.07130	0.60274	-0.68893	9.87369
 1620118019	  348705919	0.00322	-0.04230	0.62692	0.77792	0.00000	0.00639	-0.07024	0.70509	-0.42437	9.94372
 1620118019	  438705919	-0.00470	-0.04491	0.62452	0.77970	-0.02980	0.01277	-0.06598	0.62070	-0.68235	9.90002
 1620118019	  524705919	-0.00992	-0.04678	0.62249	0.78116	0.02554	0.00000	-0.06704	0.60154	-0.73382	9.86112
 1620118019	  648705919	0.00167	-0.04186	0.61932	0.78401	0.04895	0.00000	-0.06279	0.67516	-0.49380	9.94671
 1620118019	  797705919	0.00221	-0.04154	0.61855	0.78464	0.02341	0.00000	-0.06172	0.68115	-0.47405	9.88267
 1620118019	  846705919	-0.00836	-0.04608	0.61496	0.78716	0.00000	0.00000	-0.05534	0.61651	-0.69073	9.86291
 1620118019	  939705919	-0.00341	-0.04369	0.61297	0.78888	0.03299	-0.00532	-0.05321	0.64045	-0.59376	9.88267
 1620118020	   36705919	0.00198	-0.04112	0.61095	0.79059	-0.01809	0.00426	-0.04789	0.67098	-0.46627	9.93115
 1620118020	  161705919	-0.00863	-0.04276	0.60881	0.79211	-0.03938	0.00000	-0.04363	0.55964	-0.64943	9.84436
 1620118020	  240705919	-0.00844	-0.04802	0.60730	0.79297	0.01064	0.00000	-0.04470	0.66140	-0.71168	9.87548
 1620118020	  352705919	-0.00146	-0.04222	0.60561	0.79464	0.04150	0.00000	-0.03618	0.64165	-0.52912	9.87249
 1620118020	  425705919	0.00026	-0.04093	0.60468	0.79541	-0.02022	0.00000	-0.02661	0.65182	-0.51894	9.91858
 1620118020	  571956022	-0.00827	-0.04539	0.60362	0.79593	-0.03086	0.00745	-0.01703	0.60094	-0.66080	9.84137
 1620118020	  663956022	-0.00265	-0.04291	0.60299	0.79658	0.00639	-0.00426	-0.01277	0.64344	-0.55486	9.84735
 1620118020	  822956022	-0.00059	-0.04500	0.60269	0.79670	0.00000	0.00000	-0.00958	0.69013	-0.55665	9.92636
 1620118020	  861956022	-0.01035	-0.04626	0.60249	0.79672	-0.03831	0.00745	0.00000	0.61471	-0.70509	9.84735
 1620118020	  978956022	-0.00558	-0.04463	0.60236	0.79695	0.00958	0.00000	0.00000	0.63746	-0.57760	9.88626
 1620118021	   58956022	-0.00520	-0.04316	0.60242	0.79699	0.00745	0.00000	0.00000	0.63626	-0.56264	9.89344
 1620118021	  156956022	-0.00442	-0.04436	0.60255	0.79683	-0.02022	0.00745	0.00639	0.63985	-0.63327	9.87488
 1620118021	  269956022	-0.00490	-0.04459	0.60292	0.79654	0.00639	0.00000	0.01064	0.63267	-0.66319	9.87369
 1620118021	  365956022	-0.00298	-0.04321	0.60345	0.79622	0.01703	0.00000	0.01490	0.64823	-0.56922	9.88985
 1620118021	  453956022	-0.00351	-0.04323	0.60409	0.79573	-0.01383	0.00000	0.02341	0.64224	-0.57461	9.89763
 1620118021	  566956022	-0.00749	-0.04350	0.60532	0.79475	-0.00532	-0.00426	0.02661	0.59855	-0.64344	9.87548
 1620118021	  657956022	-0.00639	-0.04616	0.60622	0.79393	0.02554	-0.01383	0.03086	0.64703	-0.66140	9.89164
 1620118021	  816956022	-0.00191	-0.04324	0.60698	0.79353	0.02980	-0.01383	0.03299	0.65362	-0.58119	9.89703
 1620118021	  856956022	-0.00675	-0.04631	0.60922	0.79161	0.00000	-0.00958	0.04044	0.65841	-0.65721	9.85094
 1620118021	  957956022	-0.00602	-0.04439	0.61095	0.79040	0.02128	-0.00851	0.04044	0.61711	-0.63267	9.86890
 1620118022	   75956022	-0.00403	-0.04087	0.61293	0.78906	0.00745	0.00000	0.03938	0.61890	-0.58778	9.86710
 1620118022	  160956022	-0.00542	-0.04537	0.61406	0.78793	-0.00745	0.00639	0.03831	0.64763	-0.62848	9.87668
 1620118022	  252956022	-0.00517	-0.04426	0.61554	0.78684	0.00000	0.00000	0.03725	0.62968	-0.62549	9.87908
 1620118022	  377956022	-0.00266	-0.04667	0.61698	0.78558	0.00532	0.00000	0.03086	0.65362	-0.61830	9.89643
 1620118022	  461956022	-0.00602	-0.04440	0.61811	0.78481	0.00000	0.00000	0.02554	0.59795	-0.63925	9.88087
 1620118022	  548956022	-0.00579	-0.04477	0.61889	0.78418	0.00532	0.00000	0.02128	0.63446	-0.64524	9.91858
 1620118022	  662956022	-0.00280	-0.04265	0.61973	0.78365	0.00851	0.00000	0.01703	0.63267	-0.58957	9.90541
 1620118022	  840956022	-0.00485	-0.04459	0.62015	0.78320	0.00000	0.00000	0.01277	0.63805	-0.60154	9.90601
 1620118022	  872956022	-0.01289	-0.04223	0.62102	0.78254	-0.01064	0.00000	0.00851	0.61770	-0.61052	9.82102
 1620118022	  991825037	-0.00219	-0.04424	0.62090	0.78263	-0.00639	0.00000	0.00426	0.63207	-0.59675	9.91199
 1620118023	   57825037	-0.00574	-0.04299	0.62112	0.78251	-0.00851	0.00000	0.00426	0.62728	-0.61711	9.83598
 1620118023	  169825037	-0.00505	-0.04515	0.62102	0.78247	-0.00532	0.00000	0.00000	0.63985	-0.63566	9.89643
 1620118023	  276825037	-0.00205	-0.04400	0.62097	0.78259	0.00000	-0.00532	0.00000	0.63925	-0.61052	9.89823
 1620118023	  355825037	-0.00263	-0.04443	0.62099	0.78255	0.00000	-0.00745	0.00000	0.64703	-0.59316	9.87010
 1620118023	  459825037	-0.00412	-0.04520	0.62102	0.78247	-0.00639	0.00000	0.00000	0.64344	-0.64703	9.86650
 1620118023	  568825037	-0.00515	-0.04656	0.62099	0.78241	-0.00426	0.00000	0.00000	0.64943	-0.62369	9.84017
 1620118023	  668825037	-0.00609	-0.04764	0.62098	0.78235	-0.00532	0.00000	0.00000	0.65422	-0.64045	9.88985
 1620118023	  862825037	-0.00494	-0.04339	0.62106	0.78254	-0.00745	0.00000	0.00000	0.63386	-0.63805	9.84077
 1620118023	  888825037	-0.00825	-0.05338	0.62082	0.78208	0.00426	0.00426	0.00000	0.63386	-0.62189	9.88865
 1620118023	  954825037	-0.00542	-0.04733	0.62095	0.78239	0.00639	0.00426	0.00000	0.63805	-0.62249	9.89524
 1620118024	   24825037	-0.00521	-0.04246	0.62111	0.78255	0.00532	0.00000	0.00000	0.63865	-0.64404	9.88745
 1620118024	  175825037	-0.00455	-0.04516	0.62103	0.78246	0.00958	0.00000	0.00000	0.63686	-0.61232	9.84496
 1620118024	  265825037	-0.00483	-0.04624	0.62103	0.78240	0.00532	0.00000	0.00000	0.64464	-0.60394	9.85394
 1620118024	  357825037	-0.00388	-0.04456	0.62105	0.78249	0.00000	0.00000	0.00000	0.65182	-0.59316	9.86950
 1620118024	  445825037	-0.00515	-0.04433	0.62110	0.78246	0.00000	0.00000	0.00000	0.62189	-0.62608	9.86471
 1620118024	  564825037	-0.00308	-0.04421	0.62104	0.78252	0.00426	0.00000	0.00000	0.63686	-0.61531	9.88686
 1620118024	  649825037	-0.00470	-0.04398	0.62100	0.78255	0.00000	-0.00532	-0.00426	0.61711	-0.61531	9.84496
 1620118024	  842825037	-0.00501	-0.04514	0.62093	0.78255	0.00000	-0.00532	-0.00426	0.63147	-0.63686	9.85034
 1620118024	  873825037	0.00383	-0.04619	0.62036	0.78294	0.00000	-0.00532	-0.00426	0.65302	-0.61411	9.88207
 1620118024	  947825037	-0.00353	-0.04453	0.62054	0.78290	0.00000	-0.00426	-0.00639	0.63386	-0.61052	9.88566
 1620118025	   56825037	-0.00482	-0.04400	0.62037	0.78305	0.00000	0.00000	-0.00639	0.64045	-0.61531	9.87309
 1620118025	  146825037	-0.00412	-0.04463	0.62013	0.78321	0.00000	0.00000	-0.00532	0.64524	-0.61292	9.89045
 1620118025	  261825037	-0.00186	-0.04285	0.61984	0.78355	-0.00639	0.00000	-0.00639	0.64584	-0.59077	9.87249
 1620118025	  365825037	-0.00454	-0.04518	0.61959	0.78361	-0.00745	0.00532	-0.00745	0.64404	-0.62369	9.85813
 1620118025	  448825037	-0.00440	-0.04540	0.61937	0.78377	-0.00532	0.00532	-0.00532	0.62309	-0.61890	9.89045
 1620118025	  559214105	-0.00470	-0.04189	0.61925	0.78405	-0.00426	0.00532	-0.00532	0.62728	-0.61052	9.88147
 1620118025	  663214105	-0.00453	-0.04524	0.61887	0.78417	0.00000	0.00532	-0.00639	0.65182	-0.62908	9.88745
 1620118025	  856214105	-0.00664	-0.04724	0.61864	0.78422	0.00000	0.00532	-0.00532	0.64165	-0.62908	9.89464
 1620118025	  883214105	-0.00212	-0.04079	0.61843	0.78477	0.00000	0.00000	-0.00639	0.64763	-0.61172	9.86770
 1620118025	  987214105	-0.00717	-0.04402	0.61825	0.78471	0.00000	0.00000	-0.00532	0.63267	-0.62848	9.87788
 1620118026	   65214105	-0.00298	-0.04580	0.61788	0.78493	0.00000	0.00000	-0.00639	0.65422	-0.62369	9.88686
